character_name,book_id,book_name,cluster_label,prototype_name,avg_sentence_len,question_ratio,exclamation_ratio,slang_ratio,emotion_level,pca_x,pca_y
忖片刻后,584db104ea2a1925,中状元就休妻，凤凰男我不伺候了,7,温柔型,25.02,0.0037,0.0,0.0012,0.0062,-3.6024082711661976,-0.00624402705304529
邬童,584db104ea2a1925,中状元就休妻，凤凰男我不伺候了,7,温柔型,26.4,0.0013,0.0,0.002,0.0054,-2.2224080298974584,-0.006127613624954138
身影冷冷,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.69,0.0109,0.0036,0.0036,0.0109,-8.932409554852079,-0.0030521939813594077
板着脸,0a766a6afee99324,我在狐妖小红娘世界肝经验,0,冰山型,31.52,0.0026,0.0013,0.0007,0.0007,2.897591671707705,-0.004151635678164976
歉声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.32,0.0,0.0104,0.0019,0.0028,-9.302409249058176,0.0030820404043342773
对苏宁易,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,24.77,0.0044,0.0087,0.0007,0.0015,-3.852409507170332,0.0023054224470369054
轻声,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,24.95,0.0041,0.0034,0.0014,0.0007,-3.672408682444459,-0.002983535830582809
不满地,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,22.0,0.0085,0.0085,0.0,0.0128,-6.622410113079386,0.00210978201318922
着脸哼哼,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,26.63,0.0056,0.0075,0.0037,0.0075,-1.9924096209431106,0.0016230965991856673
柔声,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.93,0.0026,0.0078,0.0,0.0,-4.692409143481299,0.0011702606144585442
嚷嚷,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.4,0.0,0.0113,0.0,0.0028,-6.222409432270613,0.004419775008964505
就嘴硬,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.91,0.0035,0.0071,0.0026,0.0035,-9.712409130601344,-0.00012972324566503692
忽然笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.37,0.0049,0.0041,0.0,0.0065,-6.25240896003978,-0.0025151612327530696
大笑,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.54,0.0036,0.0024,0.0,0.0085,-9.082408578267064,-0.004632730662653446
沉着脸,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.91,0.0098,0.007,0.0,0.0056,-4.712409889593971,0.0007577612799753407
讪笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.13,0.0059,0.0068,0.001,0.0029,-11.492409289324875,-0.0006530303664870167
摇头,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.33,0.0041,0.0041,0.001,0.0062,-9.292408821585944,-0.0029948986744173355
大声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.04,0.0036,0.01,0.0009,0.0064,-9.582409636814091,0.002842240259938577
连忙,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.88,0.0017,0.0051,0.0017,0.0059,-7.742408741538323,-0.0018423164248109435
宁易摇头,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.17,0.0053,0.0098,0.0,0.0,-6.4524096838276,0.0029949332538157063
冷冰冰的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.93,0.0066,0.0033,0.0,0.0,-8.692408825668373,-0.003791900831282425
解释,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.0,0.0085,0.0028,0.0014,0.0021,-3.6224090762415173,-0.003389400013682992
又小声,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.35,0.0044,0.011,0.0,0.0044,-3.2724099218572817,0.004755899899884982
挤着笑脸,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.61,0.0064,0.0016,0.0,0.0016,-3.012408685028312,-0.0045995613189754045
小声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.75,0.0062,0.0035,0.0018,0.0088,-8.872409014246713,-0.003381597726994954
撇嘴,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.46,0.0069,0.0085,0.0046,0.0046,-6.162409764881769,0.0019751477199450463
着苏宁易,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.79,0.0072,0.0127,0.0036,0.0045,-10.832410334478205,0.005461149895045987
苏宁易又,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.82,0.0036,0.0043,0.0014,0.0043,-5.802408812416882,-0.0023296800636756
黑着小脸,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.22,0.0075,0.0042,0.0008,0.0067,-8.402409209094234,-0.002634825098550846
她的耳边,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.9,0.0023,0.007,0.0,0.0008,-4.722409013487393,0.00037695763193620717
笑眯眯的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.16,0.0054,0.0081,0.0,0.0061,-6.46240958561652,0.0014558819619097368
情淡漠的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.1,0.0056,0.0084,0.0,0.0056,-5.522409653738894,0.0018911876568539973
纷纷表示,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.31,0.0054,0.0183,0.0,0.0086,-11.312411062311291,0.010979057353962887
连忙提醒,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.52,0.012,0.0112,0.0024,0.0008,-10.10241053045224,0.004124582476641724
情僵硬的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,27.73,0.0015,0.0075,0.003,0.0008,-0.892409065898935,0.001466980004726802
叹气,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.27,0.0064,0.0096,0.0024,0.004,-10.352409794639179,0.002380282922620887
牙切齿的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.53,0.0047,0.0084,0.0019,0.0019,-10.092409400957262,0.0011018585415036933
噘着嘴,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.44,0.0017,0.0009,0.0017,0.0034,-7.182408076066967,-0.006018171123705064
长老接话,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.62,0.0107,0.0095,0.0012,0.0012,-9.002410176104494,0.002541947186772135
洋得意的,0a766a6afee99324,我在狐妖小红娘世界肝经验,0,冰山型,29.33,0.0054,0.0109,0.0109,0.0,0.7075900341399368,0.005323506813495228
风子忽然,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.12,0.0083,0.0028,0.0028,0.0083,-8.50240911947154,-0.003952996483428117
对清风子,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.65,0.0027,0.0135,0.0009,0.0036,-8.972410003942294,0.006327792493102127
失声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.16,0.011,0.0061,0.0,0.0061,-8.462409830480432,-0.0006528165491021358
苏宁易,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.75,0.0041,0.0139,0.0,0.0016,-8.872410161192214,0.006726429023813586
笑呵呵的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.66,0.0048,0.0104,0.0008,0.004,-7.962409788656096,0.0034636532154468137
冷声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.87,0.0065,0.0166,0.0007,0.0029,-9.752410817757593,0.00941579891390133
果然开口,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.03,0.0024,0.0072,0.0,0.0072,-8.592409138479109,0.00016189900172727117
温和的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.25,0.0,0.0294,0.0,0.0098,-5.372412265701659,0.022810278026291018
挠着头,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.96,0.0067,0.0033,0.0,0.0007,-2.6624089500403265,-0.002861506403184431
涂山雅雅,0a766a6afee99324,我在狐妖小红娘世界肝经验,0,冰山型,31.33,0.0013,0.0057,0.0013,0.0025,2.7075911199626823,0.00022554244616187526
摆手,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.12,0.0016,0.0032,0.0008,0.0,-5.5024083525549905,-0.0035704899960606693
向清月子,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,16.81,0.0084,0.0147,0.0021,0.0,-11.812410631101322,0.007215995941593709
随即摇头,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.7,0.0071,0.0041,0.0,0.0041,-7.922409101617049,-0.002753851311866184
对雄黄子,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.42,0.0025,0.0177,0.0,0.0051,-9.202410631703671,0.010508644633337953
他大声,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,24.11,0.0014,0.0086,0.0,0.0029,-4.512409208703037,0.0020305137273077083
挑起话题,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.46,0.0061,0.0046,0.0,0.0046,-3.1624091619743844,-0.0015580225945203592
正言辞的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.16,0.0072,0.009,0.0009,0.0036,-10.462409777884897,0.0017610083967256798
才颔首,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.33,0.0073,0.0024,0.0,0.0,-7.2924087876478545,-0.0044561225155505665
冷喝,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.31,0.0013,0.0089,0.0013,0.0051,-3.312409312310926,0.002581967545691767
冷笑,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.57,0.008,0.003,0.003,0.004,-3.052409107032286,-0.0030501267815212646
催促,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.22,0.0055,0.0087,0.0011,0.0033,-5.402409635639678,0.002161078095988764
立即,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.56,0.0059,0.0076,0.0025,0.0034,-8.06240947326264,0.0006963148456164865
心里却在,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.09,0.003,0.0023,0.0,0.0038,-7.532408418680021,-0.004640660688118141
她笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.07,0.0034,0.0068,0.0008,0.0059,-9.552409135557532,-0.00037108239701787865
一边,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.05,0.0068,0.0034,0.0017,0.0034,-10.572408908054296,-0.003857943233553064
讪笑着回,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.4,0.005,0.0116,0.0,0.0033,-10.222409932736742,0.004299754477709335
咬牙,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.6,0.0077,0.012,0.0009,0.0069,-9.022410369181685,0.0050772058177876705
笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.84,0.0029,0.0058,0.0007,0.0066,-2.7824090640089203,-0.0003499272970590786
微笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.75,0.0015,0.0015,0.0,0.0046,-2.872408242518528,-0.004767894103747761
连忙摆手,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.64,0.0095,0.0,0.0019,0.0057,-8.982408763183653,-0.006860861657765114
闷闷的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,15.88,0.0101,0.0101,0.0034,0.0169,-12.742410504851883,0.0029917909425421774
师父解释,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.8,0.0148,0.0074,0.0,0.0123,-9.822410530374693,0.00073024601715946
继续,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.71,0.0053,0.009,0.0008,0.003,-5.912409644220997,0.002365304705844824
硬邦邦的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.28,0.0055,0.0046,0.0009,0.0009,-7.342408946665294,-0.002291832664675043
叮嘱,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.88,0.0031,0.0,0.0,0.0062,-9.742408110904123,-0.0072061635469398335
认真,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.67,0.0118,0.0094,0.0024,0.0047,-9.95241033859195,0.002442783410586624
索性摆手,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.2,0.0056,0.0047,0.0009,0.0037,-9.422409002635142,-0.0024298328424308038
拱手,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.08,0.0044,0.0073,0.0,0.0029,-3.5424093394839318,0.0009802267585242875
沉声,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.23,0.0014,0.0042,0.0007,0.0042,-6.392408561899362,-0.002605476195785306
宁易回答,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.78,0.0096,0.0048,0.0048,0.0144,-6.842409712877487,-0.0014761844008329382
就笑着,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.3,0.0066,0.0,0.0,0.0044,-7.322408465376686,-0.006768586788792656
理取闹的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.37,0.0071,0.0071,0.0009,0.0044,-9.252409526926204,6.25345880278412e-05
平静,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,13.48,0.0128,0.0128,0.0032,0.0064,-15.142410894381968,0.005145757753950309
挑眉,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.74,0.0019,0.0078,0.0019,0.0058,-10.88240910490661,0.00038859485021458355
点头,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.4,0.0064,0.008,0.0048,0.0016,-8.22240953740226,0.0010734192993697086
黄子挑眉,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.0,0.0045,0.0067,0.0,0.0,-11.622409063133905,-0.0009085053114695086
垂着眸子,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.86,0.0033,0.0017,0.0008,0.0058,-6.762408419590603,-0.005051395407878289
然后大,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.3,0.0113,0.0169,0.0,0.0132,-7.322411629750722,0.010501530073062638
皱眉,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.04,0.0038,0.0123,0.0009,0.0038,-9.582409934643682,0.005079679363196914
对二师兄,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.51,0.0037,0.009,0.0015,0.0007,-6.112409424153114,0.0022307692014714286
宁易歉声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.49,0.0071,0.0203,0.0,0.003,-10.132411418693003,0.013068380891894767
没好气的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.12,0.0073,0.0138,0.0018,0.0018,-11.502410433714736,0.0063685391493810625
一边急声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,14.85,0.0,0.0167,0.0022,0.0011,-13.772410061846886,0.008662124139835723
摆烂着,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.7,0.0009,0.0027,0.0018,0.0,-10.922408119177117,-0.004897330042029892
雅担忧的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.4,0.0091,0.0,0.0061,0.0061,-8.222408741710304,-0.006692965770849227
急败坏的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.45,0.0038,0.0038,0.0038,0.0038,-6.172408740487668,-0.0028586648573377784
也跟着,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.71,0.0,0.0037,0.0,0.0,-7.912408224113058,-0.003499556940872405
子又插话,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.0,0.0067,0.0076,0.0057,0.0038,-11.622409504515737,0.00024042606882681249
吹沙继续,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.28,0.0033,0.0033,0.0008,0.0025,-6.342408584857061,-0.0034748131808433023
扭捏的,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.03,0.0012,0.0,0.0,0.0025,-5.5924078988553525,-0.006740773344536386
肖红表态,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.68,0.0051,0.0013,0.0013,0.0077,-9.942408536489761,-0.005813262689866037
剑对兔妖,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,16.47,0.0064,0.0013,0.0013,0.0026,-12.152408514964982,-0.006233651288702112
才叹口气,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,16.84,0.0088,0.0044,0.0015,0.0029,-11.782409227666271,-0.0029888016690220853
凶奶凶的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,16.16,0.0061,0.0102,0.0031,0.0031,-12.462409796627064,0.0026376364683141033
梗着脖子,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,16.56,0.0094,0.0075,0.0028,0.0028,-12.062409736403868,0.00010127177309738819
恨声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.33,0.0075,0.005,0.0025,0.0075,-11.292409297207353,-0.0022276897775573984
哀嚎,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.15,0.0072,0.0048,0.0024,0.0024,-6.472409197433553,-0.0018440625801911265
道士只得,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.0,0.0049,0.0089,0.001,0.0039,-11.622409516741651,0.0014169939832679515
对肖红,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.73,0.0022,0.0054,0.0,0.0043,-9.892408765496693,-0.001913863748543335
去就大声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.21,0.0104,0.0173,0.0,0.0035,-9.412411337995284,0.010305233871428073
笑哈哈的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.68,0.0048,0.0008,0.0008,0.0016,-6.9424083401526175,-0.006034860593583856
着玄奇子,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,23.23,0.0,0.0031,0.0,0.0062,-5.392408320622703,-0.003559180449475105
于是冷笑,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.45,0.0019,0.0175,0.0019,0.0019,-10.172410450213814,0.010085278867932927
干巴巴的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,22.02,0.0009,0.01,0.0018,0.0,-6.6024092611319,0.003046513703647358
宁易小声,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.57,0.006,0.017,0.002,0.001,-10.052410775891424,0.009721669216400542
对张正,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,19.92,0.0039,0.0,0.0,0.0039,-8.702408156073922,-0.007081473016185426
含糊的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.08,0.0041,0.0,0.0,0.0,-11.54240803996203,-0.0076033434072610515
咧嘴,0a766a6afee99324,我在狐妖小红娘世界肝经验,0,冰山型,35.2,0.0054,0.0,0.0,0.0109,6.577591280561425,-0.004546587778516034
雅雅叉腰,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,20.22,0.0052,0.0155,0.0052,0.0052,-8.402410596463131,0.008596129263885827
苏宁易忙,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.82,0.0021,0.0064,0.0011,0.0053,-5.802408991128615,-0.0002611386792830319
扁嘴,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,21.53,0.0026,0.0104,0.0104,0.0,-7.092409480520626,0.003546150694889047
得意的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,18.86,0.0202,0.0,0.0022,0.0022,-9.762409760248193,-0.006700173785236581
紧张,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,25.5,0.0,0.0,0.0,0.028,-3.1224084075019896,-0.005751593521206637
音冰冷的,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.78,0.0045,0.0134,0.0,0.0033,-10.842410135957635,0.0059874585544606
哭嚎着,0a766a6afee99324,我在狐妖小红娘世界肝经验,7,温柔型,22.43,0.008,0.01,0.004,0.004,-6.192410083207662,0.0034830219356251028
惊呼,0a766a6afee99324,我在狐妖小红娘世界肝经验,2,睿智型,17.87,0.005,0.0157,0.0,0.0033,-10.752410526084383,0.008315747146970975
