book_id,book_name,cluster_label,pca_x,pca_y
945f3a68a21b743a,人在柯南拥有系统的我强点怎么了,4,-19.437117514612634,0.25705754813715587
87a796d3e9887139,人在柯南：我的小哀不对劲,0,-11.177897052749977,0.007760579981184151
96aa216af59d5329,人在柯学，开局被哀殿捡尸,4,-16.01707904434459,0.00650416372102533
795055ffdc068800,人在汉末：从简化技能开始无敌,4,-13.747858792806063,0.12132999228950657
1e03bbd4b6dcd887,人在洪荒，开局获得事精系统,0,-9.82163670606743,-0.09608614892821823
3c5fea13eb129fe8,人在火影一人一下,7,14.023208080621949,-0.05241297560442046
36b2565bbe822aee,人在火影，开局模仿大剑豪,0,-6.2582870026358535,-0.12775318409077754
19b6b8ea42fee43a,人在特利迦，开局至暗贝利亚,0,-11.140432608307933,-0.04070178909668118
31cd75a7ef58bce2,人在综武写日记，女侠请饶命,0,-5.949225423143957,0.102345615583437
5a0ab3e6a94c0cde,人在蜀山，我的修为是全门总和,0,-4.476610512176279,-0.013288103508638294
d758aaa845232235,人在西游，破戒狂魔唐三藏,0,-6.17479923684288,3.1041524206576465e-05
a22c4ea808d9e162,人在规则怪谈，我是天命大反派,3,2.771848814099201,-0.06362837663378615
9148c888f632d4a1,人在超神：靠捡刀片维生,7,12.890635206619791,-0.03298734443751403
8f8c2b6242bac74e,人在迪迦：开局娶了居间惠！,4,-23.213676882935424,0.04438002167659119
